REACH_ID,LENGTH_M,AREA_SQKM,SPRAG14RCH,ACW,ACH
36480,29.39742,11.0325,21,4.50000000000,0.40000000000
36481,29.39587,11.0264,21,4.50000000000,0.40000000000
36482,30.35523,10.9757,21,4.50000000000,0.40000000000
36483,30.56179,10.9660,21,4.50000000000,0.40000000000
36484,30.65919,10.9610,21,4.50000000000,0.40000000000
36485,30.08051,10.9556,21,4.50000000000,0.40000000000
36486,29.17123,10.9483,21,4.50000000000,0.40000000000
36487,29.71341,10.9133,21,4.50000000000,0.40000000000
36488,31.03434,10.8809,21,4.50000000000,0.40000000000
36489,29.74316,10.8515,21,4.50000000000,0.40000000000
36490,29.03629,10.8495,21,4.50000000000,0.40000000000
36491,30.78110,10.8402,21,4.50000000000,0.40000000000
36492,30.05031,10.3919,21,4.50000000000,0.40000000000
36493,29.75270,10.3769,21,4.50000000000,0.40000000000
36494,30.39825,10.3632,21,4.50000000000,0.40000000000
36495,31.05362,10.3558,21,4.50000000000,0.40000000000
36496,30.87904,10.3450,21,4.50000000000,0.40000000000
36497,30.14804,10.3415,21,4.50000000000,0.40000000000
36498,29.74746,10.3325,21,4.50000000000,0.40000000000
36499,30.96523,10.3161,21,4.50000000000,0.40000000000
36500,30.89099,10.2881,21,4.50000000000,0.40000000000
36501,30.94814,10.2770,21,4.50000000000,0.40000000000
36502,30.55840,10.2642,21,4.50000000000,0.40000000000
36503,30.87774,9.9665,21,4.50000000000,0.40000000000
36504,28.99142,9.9462,21,4.50000000000,0.40000000000
36505,29.35714,9.9456,21,4.50000000000,0.40000000000
36506,30.16360,9.9090,21,4.50000000000,0.40000000000
36507,29.31614,9.8997,21,4.50000000000,0.40000000000
36508,29.06731,9.7885,21,4.50000000000,0.40000000000
36509,30.28372,9.7785,21,4.50000000000,0.40000000000
36510,29.18270,9.7755,21,4.50000000000,0.40000000000
36511,28.84183,9.7673,21,4.50000000000,0.40000000000
36512,29.06270,9.7588,21,4.50000000000,0.40000000000
36513,30.60783,9.7528,21,4.50000000000,0.40000000000
36514,29.36571,9.7447,21,4.50000000000,0.40000000000
36515,30.17920,9.6456,21,4.50000000000,0.40000000000
36516,30.85932,9.6353,21,4.50000000000,0.40000000000
36517,29.11613,9.6190,21,4.50000000000,0.40000000000
36518,29.50542,9.6116,21,4.50000000000,0.40000000000
36519,29.66542,9.5009,21,4.50000000000,0.40000000000
36520,30.28794,9.4867,21,4.50000000000,0.40000000000
36521,29.00596,9.4737,21,4.50000000000,0.40000000000
36522,30.81870,9.4593,21,4.50000000000,0.40000000000
36523,30.95058,8.9736,21,4.50000000000,0.40000000000
36524,29.64397,8.9635,21,4.50000000000,0.40000000000
36525,31.00844,8.9588,21,4.50000000000,0.40000000000
36526,30.17671,8.9514,21,4.50000000000,0.40000000000
36527,30.07847,8.9409,21,4.50000000000,0.40000000000
36528,29.13617,8.9283,21,4.50000000000,0.40000000000
36529,29.02160,8.9180,21,4.50000000000,0.40000000000
36530,30.92647,8.9008,21,4.50000000000,0.40000000000
36531,29.52389,8.7771,21,4.50000000000,0.40000000000
36532,29.98095,8.7643,21,4.50000000000,0.40000000000
36533,30.39593,8.7411,21,4.50000000000,0.40000000000
36534,29.91986,8.7270,21,4.50000000000,0.40000000000
36535,30.06519,8.7141,21,4.50000000000,0.40000000000
36536,31.04804,8.6437,21,4.50000000000,0.40000000000
36537,30.21314,8.6255,21,4.50000000000,0.40000000000
36538,29.71641,8.5299,21,4.50000000000,0.40000000000
36539,29.89534,8.4913,21,4.50000000000,0.40000000000
36540,31.29775,8.4665,21,4.50000000000,0.40000000000
36541,29.30229,8.4569,21,4.50000000000,0.40000000000
36542,29.90788,8.4336,21,4.50000000000,0.40000000000
36543,29.53928,8.3982,21,4.50000000000,0.40000000000
36544,29.22955,8.3346,21,4.50000000000,0.40000000000
36545,30.59982,8.2865,21,4.50000000000,0.40000000000
36546,31.19045,8.1246,21,4.50000000000,0.40000000000
36547,29.41188,8.1100,21,4.50000000000,0.40000000000
36548,29.84724,8.0968,21,4.50000000000,0.40000000000
36549,29.22368,8.0318,21,4.50000000000,0.40000000000
36550,28.97038,8.0226,21,4.50000000000,0.40000000000
36551,31.07681,7.9604,21,4.50000000000,0.40000000000
36552,30.59547,7.8995,21,4.50000000000,0.40000000000
36553,29.54192,7.8742,21,4.50000000000,0.40000000000
36554,30.32454,7.8535,21,4.50000000000,0.40000000000
36555,29.48619,7.8376,21,4.50000000000,0.40000000000
36556,30.61359,7.8216,21,4.50000000000,0.40000000000
36557,29.96946,7.8014,21,4.50000000000,0.40000000000
36558,30.20699,7.7719,21,4.50000000000,0.40000000000
36559,30.47067,7.7543,21,4.50000000000,0.40000000000
36560,30.56171,7.7397,21,4.50000000000,0.40000000000
36561,28.95381,7.7016,21,4.50000000000,0.40000000000
36562,29.23965,7.6928,21,4.50000000000,0.40000000000
36563,29.81419,7.2971,21,4.50000000000,0.40000000000
36564,30.89491,7.2868,21,4.50000000000,0.40000000000
36565,31.00652,7.2763,21,4.50000000000,0.40000000000
36566,30.56773,7.2690,21,4.50000000000,0.40000000000
36567,30.69445,7.0179,22,4.10000000000,0.30000000000
36568,29.82728,7.0046,22,4.10000000000,0.30000000000
36569,29.77807,6.9972,22,4.10000000000,0.30000000000
36570,30.81415,6.9893,22,4.10000000000,0.30000000000
36571,30.31729,6.9782,22,4.10000000000,0.30000000000
36572,29.03456,6.9671,22,4.10000000000,0.30000000000
36573,29.66117,6.9541,22,4.10000000000,0.30000000000
36574,30.54637,6.9441,22,4.10000000000,0.30000000000
36575,29.45009,6.9307,22,4.10000000000,0.30000000000
36576,29.35814,6.9027,22,4.10000000000,0.30000000000
36577,30.67771,6.8989,22,4.10000000000,0.30000000000
36578,30.31170,6.7768,22,4.10000000000,0.30000000000
36579,30.76682,6.7664,22,4.10000000000,0.30000000000
36580,30.21776,6.7549,22,4.10000000000,0.30000000000
36581,29.71392,6.7432,22,4.10000000000,0.30000000000
36582,29.46708,6.7293,22,4.10000000000,0.30000000000
36583,29.98275,6.7029,22,4.10000000000,0.30000000000
36584,30.84907,6.1554,22,4.10000000000,0.30000000000
36585,30.09627,6.1464,22,4.10000000000,0.30000000000
36591,31.14896,4.3162,22,4.10000000000,0.30000000000
36592,30.36193,4.3070,22,4.10000000000,0.30000000000
36593,29.95624,4.2971,22,4.10000000000,0.30000000000
36594,30.80332,4.2860,22,4.10000000000,0.30000000000
36595,29.40309,4.1903,22,4.10000000000,0.30000000000
36596,29.28871,4.1860,22,4.10000000000,0.30000000000
36597,29.33635,4.1798,22,4.10000000000,0.30000000000
36598,29.75899,4.1749,22,4.10000000000,0.30000000000
36599,30.72204,4.1670,22,4.10000000000,0.30000000000
36600,31.09952,4.1525,22,4.10000000000,0.30000000000
36601,29.27033,4.1407,22,4.10000000000,0.30000000000
36602,29.15110,4.1262,22,4.10000000000,0.30000000000
36603,30.33203,4.1020,22,4.10000000000,0.30000000000
36604,30.73490,4.0957,22,4.10000000000,0.30000000000
36605,31.06679,4.0868,22,4.10000000000,0.30000000000
36606,29.78576,3.4249,22,4.10000000000,0.30000000000
36607,29.25261,3.4203,22,4.10000000000,0.30000000000
36608,30.48664,3.4160,22,4.10000000000,0.30000000000
36609,31.15481,3.4083,22,4.10000000000,0.30000000000
36610,29.31497,3.4025,22,4.10000000000,0.30000000000
36611,30.40195,3.3892,22,4.10000000000,0.30000000000
36612,30.71259,3.3835,22,4.10000000000,0.30000000000
36613,30.19300,3.3641,22,4.10000000000,0.30000000000
36614,30.52256,3.3275,22,4.10000000000,0.30000000000
36615,30.61805,3.3232,22,4.10000000000,0.30000000000
36616,30.82644,2.5148,22,4.10000000000,0.30000000000
36617,31.06258,2.5095,22,4.10000000000,0.30000000000
36618,29.01899,2.5034,22,4.10000000000,0.30000000000
36619,28.87839,2.4991,22,4.10000000000,0.30000000000
36620,30.16610,2.3282,22,4.10000000000,0.30000000000
36621,30.79825,2.3261,22,4.10000000000,0.30000000000
36622,29.48206,2.3109,22,4.10000000000,0.30000000000
36623,30.19106,2.3012,22,4.10000000000,0.30000000000
36624,31.09600,2.2975,22,4.10000000000,0.30000000000
36625,29.19220,2.2962,22,4.10000000000,0.30000000000
36626,30.79297,2.2951,22,4.10000000000,0.30000000000
36627,30.92105,2.2938,22,4.10000000000,0.30000000000
36628,29.21201,2.2905,22,4.10000000000,0.30000000000
36629,30.32555,2.2895,22,4.10000000000,0.30000000000
36630,31.00647,2.2878,22,4.10000000000,0.30000000000
36631,30.23147,2.2817,22,4.10000000000,0.30000000000
36632,29.13726,2.2738,22,4.10000000000,0.30000000000
36633,30.60692,2.2716,22,4.10000000000,0.30000000000
36634,30.89794,2.2646,22,4.10000000000,0.30000000000
36635,30.63624,2.2630,22,4.10000000000,0.30000000000
36636,29.21732,2.2504,22,4.10000000000,0.30000000000
36637,30.30083,2.2442,22,4.10000000000,0.30000000000
36638,30.62297,2.2390,22,4.10000000000,0.30000000000
36639,30.44004,2.2313,22,4.10000000000,0.30000000000
36640,30.05915,2.1188,22,4.10000000000,0.30000000000
36641,29.81128,2.1170,22,4.10000000000,0.30000000000
36642,29.51764,2.1126,22,4.10000000000,0.30000000000
36643,30.32275,2.1092,22,4.10000000000,0.30000000000
36644,29.51387,2.1029,22,4.10000000000,0.30000000000
36645,30.31651,2.0689,22,4.10000000000,0.30000000000
36646,30.59146,2.0648,22,4.10000000000,0.30000000000
36647,30.81030,2.0608,22,4.10000000000,0.30000000000
36648,30.35412,2.0532,22,4.10000000000,0.30000000000
36649,29.53540,2.0385,22,4.10000000000,0.30000000000
36650,30.18423,2.0332,22,4.10000000000,0.30000000000
36651,30.74711,2.0299,22,4.10000000000,0.30000000000
36781,29.31021,0.8223,22,4.10000000000,0.30000000000
36782,30.55321,0.8211,22,4.10000000000,0.30000000000
36783,30.94481,0.8183,22,4.10000000000,0.30000000000
36784,30.37738,0.8004,22,4.10000000000,0.30000000000
36785,30.73466,0.7494,22,4.10000000000,0.30000000000
36786,30.82179,0.7450,22,4.10000000000,0.30000000000
36881,29.98012,0.1690,22,4.10000000000,0.30000000000
36897,29.22388,0.8044,22,4.10000000000,0.30000000000
68912,29.28045,167.5612,1,5.80000000000,0.50000000000
68913,29.61957,148.1521,1,5.80000000000,0.50000000000
68914,30.67487,148.1358,1,5.80000000000,0.50000000000
68915,29.62309,148.1324,1,5.80000000000,0.50000000000
68916,30.90960,148.1248,1,5.80000000000,0.50000000000
68917,29.15744,148.1194,1,5.80000000000,0.50000000000
68918,29.24014,148.1161,1,5.80000000000,0.50000000000
68919,30.74488,148.0863,1,5.80000000000,0.50000000000
68920,29.30353,148.0846,1,5.80000000000,0.50000000000
68921,29.17757,148.0744,1,5.80000000000,0.50000000000
68922,29.29091,148.0609,1,5.80000000000,0.50000000000
68923,30.30027,148.0578,1,5.80000000000,0.50000000000
83512,31.68653,0.0289,1,5.80000000000,0.50000000000
83513,32.10810,0.0250,1,5.80000000000,0.50000000000
83514,31.05281,0.0238,1,5.80000000000,0.50000000000
83515,31.38786,0.0180,1,5.80000000000,0.50000000000
83516,32.07658,0.0171,1,5.80000000000,0.50000000000
83517,32.34306,0.0164,1,5.80000000000,0.50000000000
83518,31.77053,0.0160,1,5.80000000000,0.50000000000
83519,29.90497,19.4039,1,5.80000000000,0.50000000000
83520,30.56616,19.4017,1,5.80000000000,0.50000000000
83521,28.96292,19.3948,1,5.80000000000,0.50000000000
83522,30.92875,19.3889,1,5.80000000000,0.50000000000
83523,30.44327,19.3800,1,5.80000000000,0.50000000000
83524,29.78214,19.3689,1,5.80000000000,0.50000000000
83525,30.58039,19.3530,1,5.80000000000,0.50000000000
83526,29.18485,19.3420,1,5.80000000000,0.50000000000
83527,29.09753,19.3360,1,5.80000000000,0.50000000000
83528,28.75448,19.3232,1,5.80000000000,0.50000000000
83529,31.25086,19.3128,1,5.80000000000,0.50000000000
83530,30.24454,19.2967,1,5.80000000000,0.50000000000
83531,29.28606,16.8303,1,5.80000000000,0.50000000000
83532,30.23988,16.8292,1,5.80000000000,0.50000000000
83533,31.05848,16.8266,1,5.80000000000,0.50000000000
83534,30.56969,16.8167,1,5.80000000000,0.50000000000
83535,29.00109,16.8129,1,5.80000000000,0.50000000000
83536,31.00329,16.8058,1,5.80000000000,0.50000000000
83537,30.92189,16.7813,1,5.80000000000,0.50000000000
83538,30.78998,16.7783,1,5.80000000000,0.50000000000
83539,30.90279,16.7645,1,5.80000000000,0.50000000000
83540,30.76065,16.7420,1,5.80000000000,0.50000000000
83541,30.87831,16.7035,1,5.80000000000,0.50000000000
83542,30.83814,16.6875,1,5.80000000000,0.50000000000
83543,29.58965,16.6733,1,5.80000000000,0.50000000000
83544,29.63417,16.6657,1,5.80000000000,0.50000000000
83545,30.88165,16.6584,1,5.80000000000,0.50000000000
83546,30.19562,16.6420,1,5.80000000000,0.50000000000
83547,30.11896,16.6298,1,5.80000000000,0.50000000000
83548,30.51498,16.6245,1,5.80000000000,0.50000000000
83549,29.24869,16.6154,1,5.80000000000,0.50000000000
83550,31.01764,16.6024,1,5.80000000000,0.50000000000
83551,30.95119,16.5950,1,5.80000000000,0.50000000000
83552,29.87712,16.5889,1,5.80000000000,0.50000000000
83553,29.80128,16.5650,1,5.80000000000,0.50000000000
83554,29.31874,16.5628,1,5.80000000000,0.50000000000
83555,30.11123,16.5354,1,5.80000000000,0.50000000000
83556,31.02609,16.5247,1,5.80000000000,0.50000000000
83557,29.75456,16.5184,1,5.80000000000,0.50000000000
83558,30.38822,16.5095,1,5.80000000000,0.50000000000
83559,29.52398,16.5052,1,5.80000000000,0.50000000000
83560,30.33106,14.2276,2,5.30000000000,0.50000000000
83561,29.25944,14.2239,2,5.30000000000,0.50000000000
83562,30.78297,14.2216,2,5.30000000000,0.50000000000
83563,30.72711,14.2166,2,5.30000000000,0.50000000000
83564,29.44234,14.2125,2,5.30000000000,0.50000000000
83565,29.01766,13.7620,2,5.30000000000,0.50000000000
83566,29.64664,13.7610,2,5.30000000000,0.50000000000
83567,28.83862,13.7604,2,5.30000000000,0.50000000000
83568,30.11543,13.6378,2,5.30000000000,0.50000000000
83569,29.36167,13.6364,2,5.30000000000,0.50000000000
83570,29.49451,13.6342,2,5.30000000000,0.50000000000
83571,29.17260,13.5757,2,5.30000000000,0.50000000000
83572,29.61749,13.5740,2,5.30000000000,0.50000000000
83573,30.23436,13.5728,2,5.30000000000,0.50000000000
83574,29.02413,13.5715,2,5.30000000000,0.50000000000
83575,30.51696,13.5699,2,5.30000000000,0.50000000000
83576,30.48350,13.5675,2,5.30000000000,0.50000000000
83577,29.18833,13.5646,2,5.30000000000,0.50000000000
83578,29.65343,13.5618,2,5.30000000000,0.50000000000
83579,29.26609,13.5600,2,5.30000000000,0.50000000000
83580,30.50180,13.5575,2,5.30000000000,0.50000000000
83581,28.94089,13.5543,3,5.10000000000,0.50000000000
83582,30.72965,13.3798,3,5.10000000000,0.50000000000
83583,30.75091,13.3775,3,5.10000000000,0.50000000000
83584,29.95842,13.3752,3,5.10000000000,0.50000000000
83585,31.13035,13.3729,3,5.10000000000,0.50000000000
83586,31.26936,13.3706,3,5.10000000000,0.50000000000
83587,29.90868,13.3685,3,5.10000000000,0.50000000000
83588,29.55226,13.3652,3,5.10000000000,0.50000000000
83589,30.49342,13.3628,3,5.10000000000,0.50000000000
83590,29.75305,13.3598,3,5.10000000000,0.50000000000
83591,30.51468,13.3567,3,5.10000000000,0.50000000000
83592,30.16682,13.3526,3,5.10000000000,0.50000000000
83593,29.08275,13.3477,3,5.10000000000,0.50000000000
83594,30.06944,13.0666,3,5.10000000000,0.50000000000
83595,29.08367,13.0567,3,5.10000000000,0.50000000000
83596,30.33808,13.0495,3,5.10000000000,0.50000000000
83597,30.41406,13.0251,3,5.10000000000,0.50000000000
83598,30.01986,13.0094,3,5.10000000000,0.50000000000
83599,29.93646,12.9665,3,5.10000000000,0.50000000000
83600,29.51227,12.9567,3,5.10000000000,0.50000000000
83601,31.00453,12.9478,3,5.10000000000,0.50000000000
83602,29.43256,12.9245,3,5.10000000000,0.50000000000
83603,30.03660,12.9192,3,5.10000000000,0.50000000000
83604,28.93619,12.9089,3,5.10000000000,0.50000000000
83605,30.66150,11.7177,3,5.10000000000,0.50000000000
83606,30.86921,11.7066,3,5.10000000000,0.50000000000
83607,28.89970,11.6999,3,5.10000000000,0.50000000000
83608,29.77008,11.6941,3,5.10000000000,0.50000000000
83609,29.03968,11.6793,3,5.10000000000,0.50000000000
83610,30.48342,11.6722,3,5.10000000000,0.50000000000
83611,30.17133,11.6678,3,5.10000000000,0.50000000000
83612,29.34872,11.6582,3,5.10000000000,0.50000000000
83613,29.14917,11.6518,3,5.10000000000,0.50000000000
83614,31.00141,11.6343,3,5.10000000000,0.50000000000
83615,30.37347,11.6190,3,5.10000000000,0.50000000000
83616,29.94516,11.6016,3,5.10000000000,0.50000000000
83617,29.16972,11.5812,3,5.10000000000,0.50000000000
83618,29.69851,11.5638,3,5.10000000000,0.50000000000
83619,29.29438,11.5340,3,5.10000000000,0.50000000000
83620,30.18130,11.5275,3,5.10000000000,0.50000000000
83621,29.10501,11.5161,3,5.10000000000,0.50000000000
83622,30.32823,11.5041,3,5.10000000000,0.50000000000
83623,29.92929,11.4945,3,5.10000000000,0.50000000000
83624,30.53065,11.4866,3,5.10000000000,0.50000000000
83625,29.48186,11.4660,3,5.10000000000,0.50000000000
83626,29.89517,11.4526,3,5.10000000000,0.50000000000
83627,30.70631,11.4228,3,5.10000000000,0.50000000000
83628,28.97407,11.4004,3,5.10000000000,0.50000000000
83629,29.88870,9.7616,3,5.10000000000,0.50000000000
83630,30.94987,9.7454,3,5.10000000000,0.50000000000
83631,30.90102,9.7230,3,5.10000000000,0.50000000000
83632,30.48686,9.6987,3,5.10000000000,0.50000000000
83633,29.10824,9.6654,3,5.10000000000,0.50000000000
83634,30.95104,9.6324,3,5.10000000000,0.50000000000
83635,29.55179,9.6052,3,5.10000000000,0.50000000000
83636,30.23149,9.5560,3,5.10000000000,0.50000000000
83637,29.53903,9.5431,3,5.10000000000,0.50000000000
83638,29.70732,9.5362,3,5.10000000000,0.50000000000
83639,28.99305,9.4118,3,5.10000000000,0.50000000000
83640,30.81720,9.4104,3,5.10000000000,0.50000000000
83641,30.05411,9.4094,3,5.10000000000,0.50000000000
83642,29.78926,9.4078,3,5.10000000000,0.50000000000
83643,29.14722,9.4064,3,5.10000000000,0.50000000000
83644,30.87126,9.4037,3,5.10000000000,0.50000000000
83645,30.64062,9.3861,3,5.10000000000,0.50000000000
83646,30.44039,9.3719,3,5.10000000000,0.50000000000
83647,29.72121,9.3581,3,5.10000000000,0.50000000000
83648,30.58810,9.0601,3,5.10000000000,0.50000000000
83649,30.73306,9.0451,3,5.10000000000,0.50000000000
83650,28.98704,9.0368,3,5.10000000000,0.50000000000
83651,29.06074,9.0255,3,5.10000000000,0.50000000000
83652,29.74767,9.0148,3,5.10000000000,0.50000000000
83653,29.68694,8.9972,3,5.10000000000,0.50000000000
83654,30.89291,8.8768,3,5.10000000000,0.50000000000
83655,30.79673,8.8704,3,5.10000000000,0.50000000000
83656,31.00171,8.8260,3,5.10000000000,0.50000000000
83657,30.45920,8.7944,3,5.10000000000,0.50000000000
83658,30.09937,8.7752,3,5.10000000000,0.50000000000
83659,29.31605,8.6787,3,5.10000000000,0.50000000000
83660,29.17086,8.6733,3,5.10000000000,0.50000000000
83661,30.49432,8.6684,3,5.10000000000,0.50000000000
83662,29.30745,8.6642,3,5.10000000000,0.50000000000
83663,29.22892,8.6473,3,5.10000000000,0.50000000000
83664,29.61120,8.6441,3,5.10000000000,0.50000000000
83665,30.76190,8.6427,3,5.10000000000,0.50000000000
83666,30.14082,8.6322,3,5.10000000000,0.50000000000
83667,29.98259,8.6127,3,5.10000000000,0.50000000000
83668,29.84301,8.6054,3,5.10000000000,0.50000000000
83669,29.95800,8.5411,3,5.10000000000,0.50000000000
83670,29.84813,6.3249,3,5.10000000000,0.50000000000
83671,28.94874,6.3240,3,5.10000000000,0.50000000000
83672,30.38629,6.3232,3,5.10000000000,0.50000000000
83673,29.83747,6.2978,4,4.10000000000,0.40000000000
83674,31.04746,6.2906,4,4.10000000000,0.40000000000
83675,29.89629,6.2884,4,4.10000000000,0.40000000000
83676,30.19986,6.2784,4,4.10000000000,0.40000000000
83677,30.89470,6.2758,4,4.10000000000,0.40000000000
83678,29.08791,6.2739,4,4.10000000000,0.40000000000
83679,29.22771,6.2724,4,4.10000000000,0.40000000000
83680,29.64747,6.2699,4,4.10000000000,0.40000000000
83681,29.95917,6.2690,4,4.10000000000,0.40000000000
83682,30.34573,5.2356,4,4.10000000000,0.40000000000
83683,29.14128,5.2315,4,4.10000000000,0.40000000000
83684,29.53400,5.2253,4,4.10000000000,0.40000000000
83685,29.81161,5.2224,4,4.10000000000,0.40000000000
83686,30.67999,5.2129,4,4.10000000000,0.40000000000
83687,29.42694,5.1990,4,4.10000000000,0.40000000000
83688,30.15412,5.1862,4,4.10000000000,0.40000000000
83689,30.77500,5.1825,4,4.10000000000,0.40000000000
83690,30.13568,5.1704,4,4.10000000000,0.40000000000
83691,30.77932,5.1571,4,4.10000000000,0.40000000000
83692,29.93222,5.1478,4,4.10000000000,0.40000000000
83693,30.94197,5.1379,4,4.10000000000,0.40000000000
83694,30.77028,5.1256,4,4.10000000000,0.40000000000
83695,30.71680,5.1153,4,4.10000000000,0.40000000000
83696,31.04541,5.1005,4,4.10000000000,0.40000000000
83697,28.97049,5.0655,4,4.10000000000,0.40000000000
83698,31.17036,5.0343,4,4.10000000000,0.40000000000
83699,30.85708,4.8446,4,4.10000000000,0.40000000000
83701,29.57070,4.8276,4,4.10000000000,0.40000000000
83702,30.97569,4.8120,4,4.10000000000,0.40000000000
83703,29.05857,4.7991,4,4.10000000000,0.40000000000
83704,30.18564,4.7887,4,4.10000000000,0.40000000000
83705,30.83236,4.7671,4,4.10000000000,0.40000000000
83706,30.58287,4.7359,4,4.10000000000,0.40000000000
83707,30.06990,4.7260,4,4.10000000000,0.40000000000
83708,28.95079,4.7208,4,4.10000000000,0.40000000000
83709,29.38105,4.6877,4,4.10000000000,0.40000000000
83710,30.42440,4.6269,4,4.10000000000,0.40000000000
83711,29.78190,4.6221,4,4.10000000000,0.40000000000
83712,29.49036,4.6079,4,4.10000000000,0.40000000000
83713,29.40828,3.1881,4,4.10000000000,0.40000000000
83714,29.69283,3.1853,4,4.10000000000,0.40000000000
83715,29.74247,3.1814,4,4.10000000000,0.40000000000
83716,28.65173,3.1790,4,4.10000000000,0.40000000000
83717,31.14639,3.1746,4,4.10000000000,0.40000000000
83718,30.02380,3.1637,4,4.10000000000,0.40000000000
83719,30.52671,3.1451,4,4.10000000000,0.40000000000
83720,30.48293,3.1402,4,4.10000000000,0.40000000000
83721,30.99246,3.1326,4,4.10000000000,0.40000000000
83722,30.55959,3.1309,4,4.10000000000,0.40000000000
83723,29.69261,3.1227,4,4.10000000000,0.40000000000
83724,29.62889,3.1175,4,4.10000000000,0.40000000000
83725,30.20804,3.1093,4,4.10000000000,0.40000000000
83726,28.96526,3.1031,4,4.10000000000,0.40000000000
83727,29.68047,3.0952,4,4.10000000000,0.40000000000
83728,29.03906,3.0875,4,4.10000000000,0.40000000000
83729,29.13908,3.0822,4,4.10000000000,0.40000000000
83730,30.36632,3.0611,4,4.10000000000,0.40000000000
83731,31.01915,3.0556,4,4.10000000000,0.40000000000
83732,29.44130,3.0432,4,4.10000000000,0.40000000000
83733,29.20362,3.0246,4,4.10000000000,0.40000000000
83734,29.32072,3.0136,4,4.10000000000,0.40000000000
83735,29.33909,2.9742,4,4.10000000000,0.40000000000
83736,29.18939,2.9243,4,4.10000000000,0.40000000000
84595,30.37701,0.2508,2,5.30000000000,0.50000000000
84664,28.74676,0.1423,2,5.30000000000,0.50000000000
84677,30.26173,2.2696,36,2.70000000000,0.00000000000
84678,30.47915,2.2575,36,2.70000000000,0.00000000000
84679,30.00901,2.2497,36,2.70000000000,0.00000000000
84680,29.13409,2.2487,36,2.70000000000,0.00000000000
84681,31.09369,2.2464,36,2.70000000000,0.00000000000
84682,30.05339,2.2431,36,2.70000000000,0.00000000000
84683,30.49179,2.2344,36,2.70000000000,0.00000000000
84684,30.38211,2.2292,36,2.70000000000,0.00000000000
84685,30.14313,2.2226,36,2.70000000000,0.00000000000
84686,30.86900,2.2153,36,2.70000000000,0.00000000000
84687,30.57257,1.9099,36,2.70000000000,0.00000000000
84688,30.85694,1.9084,36,2.70000000000,0.00000000000
84689,31.12238,1.8987,36,2.70000000000,0.00000000000
84690,29.98296,1.8980,36,2.70000000000,0.00000000000
84691,30.38074,1.8972,36,2.70000000000,0.00000000000
84692,30.15350,1.8953,36,2.70000000000,0.00000000000
84693,29.13585,1.8892,36,2.70000000000,0.00000000000
84694,30.27067,1.8795,36,2.70000000000,0.00000000000
84695,29.50798,1.8786,36,2.70000000000,0.00000000000
84696,29.27736,1.8762,36,2.70000000000,0.00000000000
84697,29.12596,1.8719,36,2.70000000000,0.00000000000
84698,29.48966,1.8694,36,2.70000000000,0.00000000000
84699,30.96105,1.8661,36,2.70000000000,0.00000000000
84700,30.44000,1.8629,36,2.70000000000,0.00000000000
84701,31.01321,1.8429,36,2.70000000000,0.00000000000
84702,30.33986,1.8365,36,2.70000000000,0.00000000000
84703,30.17325,1.8332,37,8.40000000000,0.30000000000
84704,29.54881,1.0345,37,8.40000000000,0.30000000000
84705,30.88003,1.0321,37,8.40000000000,0.30000000000
84706,30.30592,1.0310,37,8.40000000000,0.30000000000
84707,29.36061,1.0293,37,8.40000000000,0.30000000000
84708,29.52985,1.0247,37,8.40000000000,0.30000000000
84709,30.71190,1.0243,37,8.40000000000,0.30000000000
84710,28.76530,1.0239,37,8.40000000000,0.30000000000
84711,31.10405,1.0235,37,8.40000000000,0.30000000000
84712,28.89289,1.0230,37,8.40000000000,0.30000000000
84713,30.36412,1.0224,37,8.40000000000,0.30000000000
84755,30.83986,0.4997,37,8.40000000000,0.30000000000
84756,29.59880,0.4992,37,8.40000000000,0.30000000000
84757,30.95920,0.4988,37,8.40000000000,0.30000000000
84758,31.18187,0.4985,37,8.40000000000,0.30000000000
84759,30.71881,0.4979,37,8.40000000000,0.30000000000
84760,29.72740,0.4971,37,8.40000000000,0.30000000000
84761,29.39150,0.4964,37,8.40000000000,0.30000000000
84762,29.92928,0.4947,37,8.40000000000,0.30000000000
84763,30.07329,0.4890,37,8.40000000000,0.30000000000
84764,30.77338,0.4884,37,8.40000000000,0.30000000000
84765,30.88428,0.4867,37,8.40000000000,0.30000000000
84766,30.39213,0.4856,37,8.40000000000,0.30000000000
84767,30.82318,0.3424,37,8.40000000000,0.30000000000
84768,29.29599,0.3400,37,8.40000000000,0.30000000000
84769,30.88063,0.3391,37,8.40000000000,0.30000000000
84770,30.47030,0.3217,37,8.40000000000,0.30000000000
84771,29.09234,0.3013,37,8.40000000000,0.30000000000
84772,30.80732,0.3006,37,8.40000000000,0.30000000000
84773,29.57519,0.2993,37,8.40000000000,0.30000000000
84774,30.15213,0.2951,37,8.40000000000,0.30000000000
84775,29.20053,0.2777,37,8.40000000000,0.30000000000
84776,30.49077,0.2767,37,8.40000000000,0.30000000000
84777,30.64101,0.2677,37,8.40000000000,0.30000000000
84778,29.26918,0.2173,37,8.40000000000,0.30000000000
84793,29.87934,0.0892,37,8.40000000000,0.30000000000
84794,32.22677,0.0752,37,8.40000000000,0.30000000000
84795,32.24222,0.0707,37,8.40000000000,0.30000000000
84796,32.06047,0.0685,37,8.40000000000,0.30000000000
84797,29.07132,0.0575,37,8.40000000000,0.30000000000
151990,30.91010,107.7909,25,3.70000000000,0.30000000000
151991,29.17499,107.7894,25,3.70000000000,0.30000000000
